AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,Age,Complain,Education,Income,Kidhome,Marital_Status,MntFishProducts,MntFruits,MntGoldProds,MntMeatProducts,MntSweetProducts,MntWines,NumCatalogPurchases,NumDealsPurchases,NumStorePurchases,NumWebPurchases,NumWebVisitsMonth,Recency,Teenhome,Time_Customer,Response
0,0,0,0,0,37,0,Master,78285,0,Married,175,107,40,391,67,647,4,1,10,6,3,13,0,11.457534246575342,0
0,0,0,0,0,63,0,Graduation,66565,0,Single,65,10,42,161,40,747,2,4,9,4,8,80,1,12.353424657534246,0
0,0,0,0,0,51,0,Master,21255,1,Together,2,0,3,25,2,29,1,4,4,2,4,56,0,11.224657534246575,0
0,0,0,1,0,68,0,Graduation,42213,0,Together,4,3,20,24,3,309,1,2,7,5,7,96,1,11.501369863013698,0
1,0,0,1,0,59,0,2n Cycle,89572,0,Single,197,24,64,974,194,606,7,1,9,7,4,44,0,12.575342465753424,1
0,0,1,0,0,41,0,2n Cycle,32414,0,Together,0,6,12,5,9,20,0,1,3,1,7,11,0,11.775342465753425,0
0,0,0,0,0,53,0,Master,49494,1,Single,0,9,82,97,6,191,1,2,5,6,7,46,0,11.967123287671233,0
0,0,0,0,0,73,0,Graduation,72228,0,Single,30,28,56,491,14,631,7,1,8,6,3,87,0,12.375342465753425,0
0,0,0,0,0,60,0,Graduation,66294,0,Single,65,108,117,334,92,251,3,1,5,4,2,68,0,11.073972602739726,0
0,0,0,0,0,59,0,Basic,22634,0,Together,8,23,46,11,6,2,1,1,2,2,8,47,0,12.238356164383562,0
0,0,0,0,0,47,0,2n Cycle,36550,1,Married,123,90,120,94,103,47,1,5,5,9,9,74,0,12.145205479452056,0
0,0,0,0,0,60,0,Graduation,69139,0,Married,33,12,6,75,15,86,1,1,5,4,4,23,1,11.208219178082192,0
0,0,0,0,0,51,0,Graduation,44989,0,Married,49,0,106,106,10,98,1,5,5,5,6,26,1,12.583561643835617,0
0,0,0,0,0,42,0,Graduation,28359,1,Together,2,0,2,5,1,6,0,1,2,1,7,35,0,11.46027397260274,0
0,0,0,0,0,55,0,Graduation,28164,1,Married,11,18,12,26,8,3,0,3,4,2,7,23,0,11.942465753424658,0
0,0,1,0,0,54,0,Graduation,52914,0,Married,30,10,227,44,10,254,3,2,3,7,7,32,1,12.263013698630138,0
0,0,0,0,0,59,0,Graduation,48877,0,Divorced,2,1,24,15,0,102,0,1,4,3,7,27,1,11.26849315068493,0
0,0,0,0,0,53,0,Graduation,30261,1,Together,0,0,6,5,3,8,0,1,3,0,8,75,2,12.547945205479452,0
0,0,0,0,0,60,0,Master,70053,0,Married,81,53,89,98,179,512,5,3,10,8,5,38,1,11.778082191780822,0
0,0,0,0,0,45,0,Basic,25965,0,Married,41,2,11,11,7,2,0,1,3,2,8,29,0,12.597260273972603,0
0,0,0,0,0,67,0,PhD,37334,1,Together,2,1,15,16,2,26,0,4,4,3,4,44,1,11.126027397260273,0
0,0,0,0,0,71,0,Master,36634,0,Together,4,9,30,76,3,213,2,3,5,5,7,0,1,11.876712328767123,0
0,0,0,0,0,47,0,Graduation,42693,1,Married,6,4,16,20,3,8,0,1,3,1,5,29,0,10.849315068493151,0
0,0,0,0,0,63,0,Master,59247,0,Single,19,9,83,122,14,327,2,5,9,5,6,87,2,11.427397260273972,0
1,0,0,0,0,50,0,Graduation,79205,0,Married,179,23,44,117,28,504,5,1,4,6,4,73,0,12.621917808219179,1
0,0,0,0,0,45,0,Graduation,61014,0,Married,182,129,29,495,43,269,3,4,4,9,7,17,1,12.67123287671233,0
0,0,0,0,0,67,0,Graduation,53977,0,Together,0,16,82,165,24,620,5,5,12,5,5,21,1,11.846575342465753,0
0,0,0,0,0,66,0,Graduation,18690,0,Married,23,1,19,7,4,6,1,1,2,1,8,77,0,12.29041095890411,0
0,0,0,0,0,54,0,Graduation,38232,1,Together,7,5,33,28,6,43,1,4,3,3,5,84,1,11.235616438356164,0
0,0,0,0,0,54,0,Master,49505,1,Married,19,0,28,100,0,604,2,9,8,10,8,4,1,12.106849315068493,0
0,0,0,0,0,59,0,PhD,69063,0,Married,69,35,26,124,8,666,3,1,5,5,3,16,1,12.43013698630137,0
0,0,0,0,0,56,0,Graduation,72679,0,Single,127,54,54,260,54,619,7,1,5,4,1,65,1,11.567123287671233,0
0,0,0,0,0,40,0,Graduation,22327,1,Single,2,4,5,8,0,5,0,1,3,1,5,94,0,11.695890410958905,0
0,0,0,0,0,66,0,Graduation,53154,0,Married,0,0,7,21,1,129,1,1,4,3,4,50,1,10.843835616438357,0
0,0,0,0,0,60,0,PhD,40637,1,Single,0,0,3,13,0,22,0,2,3,1,7,72,1,11.73972602739726,0
0,0,0,0,0,60,0,Master,56962,2,Married,10,3,26,77,3,292,3,7,5,6,7,60,1,11.504109589041096,0
0,0,0,0,0,72,0,Graduation,40464,0,Single,7,17,41,118,23,424,2,6,8,8,8,78,1,12.252054794520548,0
0,0,0,0,0,51,0,PhD,37087,1,Married,15,55,3,134,0,194,2,3,8,4,6,50,0,11.67123287671233,0
0,0,0,0,0,47,0,Graduation,22775,1,Together,0,1,1,8,0,5,0,1,2,1,8,40,0,11.816438356164383,0
0,0,0,0,0,66,0,2n Cycle,26887,0,Married,3,7,6,4,4,6,0,1,3,1,6,27,1,12.169863013698631,0
0,0,0,0,0,72,0,Graduation,48686,1,Married,2,0,1,7,0,10,0,1,2,1,8,8,2,11.356164383561644,0
0,0,0,0,0,69,0,Graduation,67131,0,Married,93,71,62,250,35,465,2,3,12,9,6,72,1,12.04931506849315,0
0,0,0,0,0,62,0,Graduation,22419,0,Married,19,3,42,47,21,30,2,1,2,3,8,74,0,11.986301369863014,0
0,1,0,1,0,50,0,Graduation,76068,0,Married,33,12,76,128,12,1115,3,1,4,2,6,67,1,12.36986301369863,0
0,0,0,0,0,38,0,PhD,42000,0,Single,85,83,35,267,59,124,2,2,11,5,5,23,0,12.254794520547945,1
0,0,0,0,0,49,0,Graduation,64892,0,Divorced,32,24,65,230,24,527,4,2,12,6,4,77,1,10.873972602739727,0
0,0,1,0,0,36,0,Graduation,21474,1,Single,11,16,34,24,0,6,1,2,2,3,7,0,0,11.013698630136986,1
0,0,0,0,0,54,0,Graduation,45684,1,Widow,10,1,7,5,0,5,0,1,2,1,7,37,0,11.361643835616439,0
0,0,0,0,0,60,0,Master,51390,1,Widow,23,20,56,47,2,205,2,6,5,5,5,54,1,12.594520547945205,0
1,0,0,0,0,69,0,Master,90226,0,Married,253,108,108,649,151,1083,7,1,12,4,2,26,0,12.545205479452054,0
0,0,0,0,0,67,0,Graduation,49967,0,Single,4,6,3,69,12,212,1,3,5,6,7,4,1,11.764383561643836,0
0,0,0,0,1,59,0,Graduation,82427,0,Together,104,147,107,509,107,482,5,1,12,3,1,35,0,11.087671232876712,0
0,0,0,0,0,42,0,Graduation,37292,1,Together,10,0,66,86,23,275,3,5,5,6,8,32,0,11.986301369863014,0
0,0,0,0,0,47,0,Graduation,57113,1,Married,0,4,42,33,2,182,1,6,5,4,7,45,1,12.180821917808219,0
0,0,0,0,0,63,0,Master,72828,0,Married,19,0,205,235,14,1205,3,6,13,6,7,17,1,12.158904109589042,0
0,0,0,0,0,75,0,Graduation,34026,1,Together,12,6,17,15,8,18,1,3,3,2,5,11,1,11.687671232876712,0
0,0,0,0,0,41,0,PhD,82733,0,Single,65,50,38,420,38,712,4,1,7,8,4,28,0,11.58904109589041,1
0,0,0,0,0,49,0,Master,30560,1,Together,4,1,7,5,5,9,0,1,3,1,7,6,0,11.794520547945206,0
1,0,0,0,0,70,0,Graduation,76005,0,Together,240,20,40,389,50,983,5,1,13,3,6,72,0,12.136986301369863,0
0,0,0,0,0,37,0,2n Cycle,16248,1,Married,3,11,9,10,12,12,1,3,3,2,6,77,0,10.926027397260274,0
0,0,0,0,0,51,0,Graduation,39996,1,Divorced,0,0,1,3,0,11,0,1,2,1,6,85,1,10.893150684931507,0
0,0,0,0,0,53,0,Graduation,77981,1,Married,16,120,60,204,126,138,4,3,7,7,5,78,0,11.882191780821918,0
0,0,0,0,0,49,0,PhD,14849,1,Divorced,3,2,9,28,2,21,0,3,4,2,8,39,0,11.780821917808218,0
0,0,0,1,0,67,0,2n Cycle,53083,1,Together,3,7,13,33,0,215,1,6,5,5,7,65,1,11.912328767123288,0
0,0,0,0,0,74,0,Graduation,49090,0,Single,7,5,100,82,0,494,2,3,9,7,7,45,1,11.734246575342466,0
0,0,0,0,0,68,0,Graduation,23539,0,Married,16,24,25,11,1,4,0,1,4,2,6,13,0,11.12054794520548,0
0,0,0,0,0,45,0,Graduation,15072,2,Married,0,2,18,15,10,8,1,4,3,3,5,96,0,11.926027397260274,0
0,0,0,0,0,47,0,Graduation,41154,0,Together,2,2,7,11,3,44,0,1,4,1,5,98,1,12.01095890410959,0
0,0,0,0,0,67,0,Graduation,53977,0,Together,0,16,82,165,24,620,5,5,12,5,5,21,1,11.846575342465753,0
0,0,0,0,0,59,0,Graduation,27038,0,Widow,17,26,15,25,23,1,0,1,3,3,9,64,0,12.567123287671233,1
0,0,0,0,0,64,0,Master,61923,0,Married,3,4,6,18,3,92,1,1,4,2,3,94,2,11.715068493150685,0
0,0,1,0,0,63,0,Master,47175,1,Together,6,2,19,44,2,167,2,7,4,4,8,81,1,12.457534246575342,1
0,0,0,0,0,55,0,PhD,55158,1,Married,4,0,23,87,11,293,2,4,5,7,7,72,1,12.704109589041096,1
0,0,0,0,0,73,0,PhD,69805,0,Together,13,71,20,174,10,750,8,2,11,6,2,50,1,11.224657534246575,0
0,0,0,0,0,58,0,Graduation,65777,0,Together,28,32,54,435,32,565,8,1,6,2,1,87,0,11.315068493150685,0
0,0,0,0,0,49,0,Master,75012,0,Divorced,164,142,151,218,58,294,8,1,11,3,1,41,0,11.213698630136987,0
0,0,0,0,0,53,0,Master,53761,1,Married,13,0,71,76,7,158,4,6,3,4,5,7,1,11.504109589041096,0
0,0,0,0,0,49,0,Graduation,20180,0,Single,15,42,18,24,20,18,1,1,4,2,7,27,0,12.142465753424657,0
0,0,0,0,0,63,0,Graduation,72025,0,Together,151,33,233,549,133,833,3,1,8,4,3,27,0,12.402739726027397,0
0,0,0,0,0,69,0,Graduation,46086,0,Divorced,7,8,50,32,2,244,1,4,8,3,4,34,1,11.441095890410958,0
0,0,0,0,0,43,0,Graduation,22448,1,Married,23,1,18,8,2,3,1,3,3,2,3,86,0,11.126027397260273,0
0,0,0,0,0,55,0,Graduation,58710,0,Divorced,0,81,174,368,122,440,5,6,9,11,6,77,1,12.035616438356165,0
1,0,0,0,0,73,0,PhD,62000,0,Single,0,0,20,101,0,899,6,1,13,6,4,25,1,11.632876712328768,0
0,0,0,0,0,69,0,Master,50898,1,Together,55,28,135,242,114,285,2,13,12,6,5,88,1,12.26027397260274,0
0,0,0,1,0,56,0,Master,70091,1,Married,15,34,11,137,0,964,2,2,10,5,8,11,0,12.035616438356165,0
0,0,1,0,0,76,0,Master,49912,0,Together,32,8,42,223,49,520,5,4,7,10,8,5,1,12.597260273972603,1
0,0,1,0,0,55,0,Master,29548,1,Single,3,1,11,6,1,7,1,1,2,1,4,52,0,11.621917808219179,0
0,0,0,0,0,51,0,Graduation,26067,1,Married,0,2,12,18,2,22,0,3,3,3,8,49,0,11.438356164383562,0
0,0,0,0,0,37,0,PhD,67546,0,Married,150,134,172,768,38,864,10,1,5,4,3,90,0,12.616438356164384,0
0,0,0,0,0,47,0,PhD,82170,0,Married,49,93,37,651,55,1023,6,1,7,5,2,13,0,11.38082191780822,0
0,0,0,0,0,49,0,Graduation,50200,1,Together,8,6,64,51,6,266,1,6,5,7,8,70,1,12.027397260273972,0
0,0,0,1,0,76,0,PhD,58607,0,Married,0,0,19,86,0,867,3,3,9,2,8,63,1,12.304109589041095,0
0,0,0,0,0,62,0,PhD,53378,1,Married,8,6,132,152,6,489,4,10,6,9,8,41,1,12.550684931506849,1
0,0,0,0,0,47,0,2n Cycle,38593,1,Single,17,12,24,49,24,51,1,3,3,4,8,42,0,11.580821917808219,0
0,0,0,0,0,40,0,Graduation,31158,1,Married,20,6,5,16,0,25,0,2,3,2,8,62,0,12.208219178082192,0
0,0,0,0,0,67,0,2n Cycle,26490,0,Together,21,47,25,52,20,45,1,2,5,3,6,92,0,12.556164383561644,0
0,0,1,0,0,55,0,Graduation,72967,0,Divorced,0,35,125,179,0,158,2,2,8,7,5,1,1,12.326027397260274,1
0,0,0,0,0,55,0,PhD,69084,1,Married,39,107,30,199,30,1181,3,2,13,7,8,43,0,11.397260273972602,0
0,0,0,0,0,42,0,Graduation,24072,1,Single,3,1,4,6,0,9,0,1,2,1,8,79,0,11.991780821917809,0
0,0,0,0,0,49,0,Graduation,21675,1,Together,17,0,4,16,4,4,0,3,3,4,7,55,0,10.838356164383562,0
0,0,0,0,0,70,0,Graduation,49431,0,Divorced,26,3,17,100,0,219,1,2,5,7,8,9,1,12.693150684931506,0
1,0,0,0,0,63,0,Graduation,76081,0,Together,63,30,200,415,33,292,5,1,4,4,2,85,0,10.89041095890411,0
0,1,0,1,1,53,0,Graduation,84906,0,Together,99,15,76,414,30,997,6,1,12,5,2,98,0,11.523287671232877,0
0,0,0,0,0,42,0,Graduation,39922,1,Married,19,12,36,59,1,29,0,2,4,3,8,30,0,12.158904109589042,0
0,0,0,0,0,47,0,Graduation,73807,0,Married,71,124,54,156,78,366,5,2,11,5,2,88,1,12.276712328767124,0
0,0,0,0,0,41,0,Graduation,15345,1,Together,3,2,19,16,2,5,1,2,2,1,8,51,0,12.616438356164384,1
0,0,0,0,0,56,0,Master,65176,0,Together,220,28,70,183,70,960,6,4,6,9,6,57,1,12.454794520547946,0
0,0,0,0,0,69,0,Graduation,79456,0,Married,64,42,99,548,83,565,6,1,4,5,3,12,0,12.64109589041096,1
1,0,0,0,0,35,0,Graduation,73687,0,Married,218,153,181,503,13,559,9,1,9,3,2,8,0,11.372602739726027,1
0,0,1,0,0,49,0,Graduation,7500,1,Married,13,0,32,12,7,7,1,5,2,4,9,19,0,12.698630136986301,1
0,0,0,0,0,60,0,PhD,34230,1,Together,0,0,2,4,0,15,0,1,2,1,7,72,1,12.295890410958904,0
0,0,0,0,0,54,0,PhD,42767,2,Single,19,6,38,43,5,20,1,1,2,3,8,53,0,11.923287671232877,0
0,0,0,0,0,65,0,2n Cycle,47823,0,Single,2,1,10,5,1,53,0,2,3,2,8,0,1,11.723287671232876,0
0,0,0,0,0,51,0,Graduation,34421,1,Married,6,3,9,7,2,3,0,1,2,1,7,81,0,11.783561643835617,0
0,0,0,0,0,60,0,Master,35791,2,Single,0,0,3,5,0,27,0,2,3,1,8,94,1,11.936986301369863,0
0,0,0,0,0,52,0,PhD,39435,1,Together,0,0,13,18,0,71,1,1,2,3,7,16,0,11.684931506849315,0
0,0,0,0,0,48,0,Graduation,42014,1,Married,4,15,50,108,15,244,1,6,6,7,8,56,0,12.654794520547945,1
0,0,0,0,0,50,0,2n Cycle,22212,1,Married,6,9,21,20,8,5,0,2,4,2,6,49,0,11.342465753424657,0
0,0,0,0,0,58,0,Master,81380,0,Divorced,224,68,103,689,68,741,2,1,10,4,2,51,0,12.306849315068494,0
0,0,0,0,0,61,0,PhD,65526,0,Married,12,19,9,69,0,397,4,1,8,4,2,22,1,11.005479452054795,0
0,0,0,0,0,43,0,Master,43815,1,Married,4,10,15,29,7,14,0,1,3,2,6,53,0,12.021917808219179,0
0,0,0,0,0,49,0,Graduation,58597,1,Married,10,0,21,184,28,490,4,12,9,7,7,20,1,12.394520547945206,0
0,0,0,0,0,49,0,Graduation,17148,1,Married,13,9,16,11,10,9,1,4,3,3,8,80,0,11.205479452054794,0
0,0,0,0,0,57,0,Master,63841,0,Divorced,20,15,131,100,7,635,3,1,9,9,6,64,1,11.978082191780821,0
0,0,0,0,0,44,0,Graduation,28510,1,Divorced,0,5,19,19,4,44,0,3,4,2,5,72,1,12.0,0
0,0,0,0,0,74,0,Graduation,71107,0,Married,198,10,195,217,174,533,6,2,13,7,4,61,1,12.150684931506849,0
0,0,0,0,0,54,0,Master,71499,0,Together,136,25,37,132,0,465,3,2,13,8,4,12,1,11.8,0
1,0,0,1,0,68,0,Graduation,50388,0,Single,0,6,34,37,3,292,1,4,6,6,7,3,1,10.876712328767123,1
0,0,0,0,0,59,0,Basic,22634,0,Together,8,23,46,11,6,2,1,1,2,2,8,47,0,12.238356164383562,0
0,0,0,0,0,51,0,2n Cycle,20130,0,Married,7,6,12,3,6,0,0,1,3,1,8,99,0,11.073972602739726,0
0,0,0,0,0,47,0,2n Cycle,21282,1,Divorced,4,5,20,8,8,1,1,2,2,2,6,76,0,10.923287671232877,0
0,0,0,0,0,56,0,PhD,58086,0,Divorced,0,7,15,62,0,708,3,2,7,11,8,80,1,12.227397260273973,0
0,0,0,0,0,39,0,Basic,8940,1,Single,4,45,42,3,6,1,1,3,3,3,8,25,0,12.64109589041096,0
0,0,0,0,0,34,0,PhD,68682,0,Together,99,0,45,505,30,919,9,1,10,4,2,56,0,11.517808219178082,0
0,0,0,0,0,51,0,PhD,61917,1,Married,2,4,1,36,2,46,0,1,4,2,5,83,1,11.394520547945206,0
0,0,0,0,1,42,0,Graduation,82025,0,Divorced,48,98,98,606,70,267,2,1,6,3,1,76,0,11.876712328767123,1
0,0,0,0,0,44,0,Master,36959,1,Married,6,6,0,25,0,25,0,2,3,2,8,56,0,11.528767123287672,0
0,0,0,0,1,34,0,Master,90638,0,Single,94,120,96,915,144,1156,4,1,10,3,1,29,0,11.161643835616438,1
0,0,0,0,0,55,0,Graduation,69016,0,Married,123,53,161,363,107,726,9,4,13,8,5,61,1,12.389041095890411,0
0,0,0,0,0,53,0,PhD,86857,0,Single,133,102,40,838,102,899,6,1,10,5,2,96,0,12.583561643835617,1
0,0,0,0,0,61,0,Graduation,75236,0,Married,12,66,114,400,38,438,3,1,13,8,4,27,1,11.38082191780822,0
0,0,0,0,0,69,0,Graduation,63943,0,Married,13,184,21,368,97,423,4,1,6,6,5,50,1,12.610958904109589,0
0,0,1,0,0,63,0,Graduation,76624,0,Single,54,106,66,147,115,411,10,1,7,5,1,68,1,10.887671232876713,0
0,0,0,0,0,55,0,PhD,59892,0,Married,0,0,0,13,1,73,1,1,3,2,3,26,1,11.443835616438356,0
0,0,0,0,0,49,1,2n Cycle,26326,0,Together,0,0,9,5,3,1,0,1,3,0,3,12,0,11.605479452054794,0
0,0,0,0,0,55,0,Graduation,74854,1,Together,58,59,73,487,29,856,5,7,5,2,5,90,2,12.013698630136986,0
0,0,0,0,0,45,0,2n Cycle,45889,0,Single,0,0,8,6,1,31,0,1,3,1,6,42,1,11.780821917808218,0
0,0,0,0,0,57,0,Master,63841,0,Divorced,20,15,131,100,7,635,3,1,9,9,6,64,1,11.978082191780821,0
0,0,0,0,0,45,0,Master,69661,0,Married,32,16,8,106,16,656,3,1,12,7,3,80,0,10.917808219178083,0
0,0,0,0,0,48,0,2n Cycle,25315,1,Together,11,9,22,8,3,1,0,3,3,3,8,46,0,11.43013698630137,0
0,0,0,0,0,51,0,PhD,71466,0,Single,78,12,0,546,182,412,4,1,10,4,1,86,0,11.021917808219179,0
0,0,0,1,1,56,0,PhD,94871,0,Married,188,24,144,553,0,169,5,1,4,8,7,99,2,12.613698630136986,1
0,0,0,0,0,50,0,Graduation,55914,0,Together,119,60,232,364,101,384,6,4,8,11,7,32,1,11.956164383561644,0
0,0,0,0,0,54,0,Graduation,25818,1,Divorced,2,2,9,8,2,5,1,1,2,0,7,51,0,12.484931506849316,0
0,0,0,0,0,36,0,Graduation,30279,1,Single,4,4,1,14,4,10,0,1,3,1,8,13,0,12.284931506849315,0
0,0,1,0,0,61,0,Graduation,45906,0,Single,4,3,144,27,3,305,4,2,4,5,5,20,1,11.934246575342465,0
0,0,0,0,0,36,0,Graduation,42387,1,Married,19,0,191,235,4,235,1,5,7,8,8,42,0,12.454794520547946,0
0,0,0,0,0,49,0,PhD,49187,0,Together,2,1,0,31,1,81,1,1,5,1,2,63,1,11.252054794520548,0
0,0,0,0,0,49,0,2n Cycle,23718,1,Married,15,3,36,14,7,6,1,3,2,3,7,76,0,11.610958904109589,0
1,0,0,0,0,33,0,Graduation,63207,0,Together,91,169,70,565,169,438,3,1,6,2,7,68,0,12.227397260273973,0
1,0,0,0,1,55,0,Graduation,105471,0,Together,202,181,207,104,21,1009,8,0,13,9,3,36,0,12.224657534246575,1
0,0,0,0,0,33,0,Basic,18746,1,Single,12,10,20,11,9,2,0,2,3,3,6,41,0,10.873972602739727,0
1,0,0,0,1,40,0,Graduation,92533,0,Married,110,21,42,118,147,693,5,1,11,6,2,84,0,11.315068493150685,0
0,0,0,1,0,53,0,Graduation,59666,1,Married,23,53,133,178,17,623,2,7,8,3,8,87,1,12.06027397260274,0
0,0,0,0,1,69,0,PhD,84117,0,Married,59,76,26,749,45,611,10,1,6,7,2,60,0,10.923287671232877,0
0,0,0,0,0,43,0,PhD,160803,0,Married,17,16,4,1622,3,55,28,15,1,0,0,21,0,12.69041095890411,0
0,0,0,0,0,77,0,PhD,82032,0,Widow,149,194,57,377,125,332,6,0,7,4,1,54,0,11.021917808219179,0
0,0,0,0,0,51,0,PhD,39190,1,Single,19,8,12,18,8,68,1,2,4,2,5,91,0,10.964383561643835,0
0,0,1,0,0,52,0,Graduation,55593,0,Together,11,8,106,124,4,293,6,2,3,6,6,63,1,11.643835616438356,0
0,0,0,1,1,43,0,Master,75777,0,Single,69,26,80,538,13,712,6,1,11,3,1,12,0,11.775342465753425,1
0,0,0,0,0,46,0,Master,40662,1,Married,0,2,23,23,4,40,1,2,3,2,4,0,0,12.07945205479452,0
1,0,0,0,0,65,0,Graduation,78468,0,Together,104,22,34,388,22,434,7,1,10,10,4,29,0,11.01095890410959,0
0,0,0,0,0,55,0,Graduation,27242,1,Single,20,17,39,26,1,3,0,2,3,2,9,2,0,12.419178082191781,1
0,0,0,0,0,37,0,Graduation,39747,1,Single,20,15,52,93,13,80,1,3,4,5,8,43,0,11.0,0
0,0,0,0,0,67,0,Graduation,79803,0,Divorced,21,8,33,216,16,574,3,1,5,4,1,54,1,10.863013698630137,0
0,0,0,0,0,45,0,PhD,30732,1,Married,0,1,3,25,1,155,1,4,4,4,8,44,0,12.26849315068493,0
0,0,0,0,0,39,0,PhD,91820,0,Together,76,73,30,747,161,410,5,0,12,5,1,72,0,11.386301369863014,0
0,0,0,0,0,41,0,PhD,38175,1,Married,2,6,3,69,3,70,1,3,4,3,7,6,0,11.553424657534247,0
0,0,0,0,1,39,0,PhD,82333,0,Married,46,0,17,359,89,1311,3,1,10,4,2,60,0,12.038356164383561,1
0,0,0,0,0,69,0,PhD,76542,0,Together,0,73,14,573,29,794,8,1,10,4,2,91,0,12.038356164383561,0
1,0,1,0,1,53,0,Master,83151,0,Married,137,147,210,842,42,968,7,1,10,5,2,80,0,12.169863013698631,1
0,0,1,0,0,52,0,Basic,27190,1,Together,0,6,3,7,1,1,0,1,2,1,8,13,0,11.66027397260274,1
0,0,1,0,0,41,0,Graduation,11012,1,Single,7,3,23,26,1,24,1,3,2,3,9,82,0,12.076712328767123,0
0,0,0,0,0,55,0,Graduation,44267,1,Divorced,3,5,49,65,5,183,2,5,4,5,9,48,1,12.128767123287671,0
0,0,0,0,0,71,0,Master,60033,0,Together,19,1,48,57,11,62,1,2,5,2,2,28,1,11.04109589041096,0
0,0,0,0,0,55,0,Graduation,38200,1,Together,0,0,1,4,0,12,0,1,2,1,7,19,1,12.347945205479451,0
0,0,0,0,0,50,0,PhD,36663,1,Married,3,0,5,6,3,18,1,1,3,1,2,40,0,10.967123287671233,0
0,0,0,0,0,59,0,Graduation,43602,1,Single,10,5,19,12,3,19,1,3,2,3,6,45,1,11.254794520547945,0
0,0,0,1,1,34,0,Graduation,86037,0,Single,29,44,22,125,20,490,7,1,11,6,3,95,0,12.276712328767124,1
0,0,0,0,0,44,0,2n Cycle,27733,1,Married,26,7,17,5,2,0,0,2,3,2,7,16,0,11.63013698630137,0
0,0,0,0,0,52,0,Graduation,42429,0,Widow,2,0,4,6,0,55,1,2,3,1,5,99,1,11.167123287671233,0
0,0,0,0,0,57,0,PhD,44377,1,Married,0,0,10,30,0,224,1,8,5,5,8,70,1,12.520547945205479,0
0,0,0,0,0,41,0,PhD,16269,1,Single,3,3,0,18,1,19,0,3,3,3,8,75,0,11.61917808219178,0
0,0,0,0,0,73,0,Master,40442,1,Together,25,12,13,52,22,45,1,4,4,3,7,52,1,12.64931506849315,1
0,0,0,0,0,54,0,PhD,29732,1,Together,0,0,4,8,1,25,0,1,2,2,9,23,0,11.052054794520547,0
0,0,0,1,0,53,0,PhD,57091,0,Married,6,0,4,24,0,462,2,2,5,9,7,82,1,12.386301369863014,1
1,0,0,0,0,64,0,Graduation,88347,0,Together,77,178,118,555,138,1050,7,1,9,4,1,32,0,11.778082191780822,0
1,0,0,1,1,72,0,Graduation,94384,0,Together,160,24,172,790,45,1111,8,0,5,5,2,62,0,12.10958904109589,1
0,0,0,0,0,60,0,Master,45143,0,Together,11,5,14,74,5,202,1,3,5,6,7,74,1,11.63013698630137,0
0,0,0,0,1,45,0,Graduation,82497,0,Married,216,129,203,573,21,777,7,1,9,2,4,32,0,12.449315068493151,0
0,0,0,0,0,69,0,PhD,77376,1,Together,16,19,12,110,12,492,3,4,10,6,4,72,1,10.926027397260274,0
0,0,0,0,0,65,0,2n Cycle,82504,0,Married,134,50,54,431,35,362,6,1,7,3,1,2,0,11.712328767123287,0
0,0,0,0,0,56,0,Master,39858,1,Single,2,20,26,25,7,15,0,1,4,2,6,67,0,12.216438356164383,1
0,0,0,0,0,41,0,Graduation,72570,0,Married,151,83,224,216,141,274,6,1,12,4,1,67,0,10.967123287671233,0
0,0,0,0,0,54,0,2n Cycle,26850,1,Together,7,1,9,13,2,31,1,4,4,2,4,10,1,10.986301369863014,0
0,0,0,0,0,53,0,Graduation,40321,1,Married,6,4,27,21,0,44,0,2,3,3,7,59,1,11.706849315068494,0
0,0,0,0,0,52,0,Graduation,37971,1,Married,2,4,7,10,2,5,0,1,3,1,8,97,0,11.38082191780822,0
0,0,0,0,0,60,0,Master,74806,0,Married,0,9,9,249,28,670,4,2,5,5,4,1,1,12.315068493150685,0
0,0,0,0,0,47,0,Graduation,25851,1,Together,7,4,5,18,5,9,0,2,3,2,7,45,0,12.167123287671233,0
0,0,0,0,0,51,0,Graduation,48186,1,Together,12,3,34,66,7,97,1,3,4,4,7,39,0,11.065753424657535,0
0,0,0,0,0,54,0,Master,33316,1,Single,4,1,12,31,4,79,1,3,4,2,6,34,1,11.523287671232877,0
0,0,0,0,0,80,0,PhD,65846,0,Married,80,81,81,276,40,562,3,1,6,6,4,68,0,11.906849315068493,0
0,0,0,0,0,47,0,Graduation,17345,1,Married,17,9,12,16,0,4,1,2,2,2,8,79,0,12.441095890410958,0
0,0,0,0,0,46,0,2n Cycle,60839,1,Together,223,21,128,128,150,600,2,13,12,2,8,72,1,12.624657534246575,0
0,0,0,0,0,71,0,Graduation,75315,0,Together,142,15,31,171,23,459,4,2,12,5,2,14,1,10.994520547945205,0
0,0,0,0,0,39,0,Graduation,21846,1,Divorced,6,17,26,18,10,7,0,4,3,4,8,38,0,11.473972602739726,0
0,0,0,0,0,61,0,PhD,45759,1,Married,3,1,4,18,0,42,0,2,3,2,7,13,1,12.134246575342466,0
0,0,0,1,1,47,0,Master,85738,0,Together,17,26,13,376,26,913,6,1,11,3,1,41,0,11.219178082191782,0
0,0,0,0,0,56,0,Master,43641,1,Married,4,2,23,51,2,57,1,3,4,2,6,50,1,11.975342465753425,0
